bookingId,deskNumber,blockedFrom,roomId,userId,blockedUntil,userName,roomName,variableBooking
2991,3, 2024-09-19,10,96.0, 2024-09-19,Lucas Müller,"Raum ""Innenstadt""",1
3064,3, 2024-10-16,10,96.0, 2024-10-16,Lucas Müller,"Raum ""Innenstadt""",1
3160,2, 2024-11-06,10,96.0, 2024-11-06,Lucas Müller,"Raum ""Innenstadt""",1
3314,10, 2024-12-04,5,96.0, 2024-12-04,Lucas Müller,"Raum ""Reinhausen""",1
3378,1, 2024-12-13,10,96.0, 2024-12-13,Lucas Müller,"Raum ""Innenstadt""",1
3517,4, 2025-01-22,1,96.0, 2025-01-22,Lucas Müller,"Raum ""Prüfening""",1
3585,4, 2025-02-03,12,96.0, 2025-02-03,Lucas Müller,"Raum ""Westenviertel""",1
3589,1, 2025-02-04,12,96.0, 2025-02-04,Lucas Müller,"Raum ""Westenviertel""",1
3606,5, 2025-02-10,4,96.0, 2025-02-10,Lucas Müller,"Raum ""Dechbetten""",1
3649,6, 2025-02-06,4,96.0, 2025-02-06,Lucas Müller,"Raum ""Dechbetten""",1
3668,6, 2025-02-10,4,96.0, 2025-02-10,Lucas Müller,"Raum ""Dechbetten""",1
3686,6, 2025-02-20,5,96.0, 2025-02-20,Lucas Müller,"Raum ""Reinhausen""",1
3807,4, 2025-03-17,1,96.0, 2025-03-17,Lucas Müller,"Raum ""Prüfening""",1
2469,2, 2024-06-04,10,95.0, 2024-06-04,Amara Okafor,"Raum ""Innenstadt""",1
2678,2, 2024-07-18,10,95.0, 2024-07-18,Amara Okafor,"Raum ""Innenstadt""",1
2757,3, 2024-07-29,10,95.0, 2024-07-29,Amara Okafor,"Raum ""Innenstadt""",1
2801,4, 2024-08-08,3,95.0, 2024-08-08,Amara Okafor,"Raum ""Schwabelweis""",1
2811,4, 2024-08-08,10,95.0, 2024-08-08,Amara Okafor,"Raum ""Innenstadt""",1
2829,2, 2024-08-12,3,95.0, 2024-08-12,Amara Okafor,"Raum ""Schwabelweis""",1
2839,2, 2024-08-19,10,95.0, 2024-08-19,Amara Okafor,"Raum ""Innenstadt""",1
2847,2, 2024-08-20,10,95.0, 2024-08-20,Amara Okafor,"Raum ""Innenstadt""",1
2931,2, 2024-09-04,10,95.0, 2024-09-04,Amara Okafor,"Raum ""Innenstadt""",1
2968,6, 2024-09-10,4,95.0, 2024-09-10,Amara Okafor,"Raum ""Dechbetten""",1
3004,1, 2024-09-30,10,95.0, 2024-09-30,Amara Okafor,"Raum ""Innenstadt""",1
3021,2, 2024-09-19,4,95.0, 2024-09-19,Amara Okafor,"Raum ""Dechbetten""",1
3193,4, 2024-11-21,1,95.0, 2024-11-21,Amara Okafor,"Raum ""Prüfening""",1
3214,1, 2024-11-13,10,95.0, 2024-11-13,Amara Okafor,"Raum ""Innenstadt""",1
3368,4, 2024-12-12,1,95.0, 2024-12-12,Amara Okafor,"Raum ""Prüfening""",1
3413,6, 2025-01-07,4,95.0, 2025-01-07,Amara Okafor,"Raum ""Dechbetten""",1
3468,4, 2025-01-14,1,95.0, 2025-01-14,Amara Okafor,"Raum ""Prüfening""",1
3590,1, 2025-02-05,12,95.0, 2025-02-05,Amara Okafor,"Raum ""Westenviertel""",1
2621,2, 2024-07-03,10,94.0, 2024-07-03,Sofia Novak,"Raum ""Innenstadt""",1
2675,2, 2024-07-15,10,94.0, 2024-07-15,Sofia Novak,"Raum ""Innenstadt""",1
2700,3, 2024-07-15,10,94.0, 2024-07-15,Sofia Novak,"Raum ""Innenstadt""",1
2759,3, 2024-07-31,10,94.0, 2024-07-31,Sofia Novak,"Raum ""Innenstadt""",1
2787,2, 2024-08-05,3,94.0, 2024-08-05,Sofia Novak,"Raum ""Schwabelweis""",1
2790,2, 2024-08-05,10,94.0, 2024-08-05,Sofia Novak,"Raum ""Innenstadt""",1
2802,4, 2024-08-09,3,94.0, 2024-08-09,Sofia Novak,"Raum ""Schwabelweis""",1
2848,3, 2024-08-22,10,94.0, 2024-08-22,Sofia Novak,"Raum ""Innenstadt""",1
2946,2, 2024-09-05,3,94.0, 2024-09-05,Sofia Novak,"Raum ""Schwabelweis""",1
3060,2, 2024-10-07,4,94.0, 2024-10-07,Sofia Novak,"Raum ""Dechbetten""",1
3077,3, 2024-10-15,1,94.0, 2024-10-15,Sofia Novak,"Raum ""Prüfening""",1
3084,4, 2024-10-29,1,94.0, 2024-10-29,Sofia Novak,"Raum ""Prüfening""",1
3145,1, 2024-11-25,10,94.0, 2024-11-25,Sofia Novak,"Raum ""Innenstadt""",1
3299,2, 2024-12-02,4,94.0, 2024-12-02,Sofia Novak,"Raum ""Dechbetten""",1
3466,4, 2025-01-13,10,94.0, 2025-01-13,Sofia Novak,"Raum ""Innenstadt""",1
3469,4, 2025-01-15,1,94.0, 2025-01-15,Sofia Novak,"Raum ""Prüfening""",1
3525,4, 2025-02-05,1,94.0, 2025-02-05,Sofia Novak,"Raum ""Prüfening""",1
3620,3, 2025-02-04,11,94.0, 2025-02-04,Sofia Novak,"Raum ""Ostenviertel""",1
3621,4, 2025-02-04,12,94.0, 2025-02-04,Sofia Novak,"Raum ""Westenviertel""",1
3653,2, 2025-02-11,4,94.0, 2025-02-11,Sofia Novak,"Raum ""Dechbetten""",1
2288,3, 2024-04-22,4,93.0, 2024-04-22,Leo Hernández,"Raum ""Dechbetten""",1
2293,3, 2024-05-20,4,93.0, 2024-05-20,Leo Hernández,"Raum ""Dechbetten""",1
2380,6, 2024-05-14,4,93.0, 2024-05-14,Leo Hernández,"Raum ""Dechbetten""",1
2470,2, 2024-06-10,10,93.0, 2024-06-10,Leo Hernández,"Raum ""Innenstadt""",1
2518,3, 2024-06-12,4,93.0, 2024-06-12,Leo Hernández,"Raum ""Dechbetten""",1
2625,3, 2024-07-05,1,93.0, 2024-07-05,Leo Hernández,"Raum ""Prüfening""",1
2647,3, 2024-07-08,1,93.0, 2024-07-08,Leo Hernández,"Raum ""Prüfening""",1
2671,4, 2024-07-09,1,93.0, 2024-07-09,Leo Hernández,"Raum ""Prüfening""",1
2729,3, 2024-07-23,10,93.0, 2024-07-23,Leo Hernández,"Raum ""Innenstadt""",1
2749,2, 2024-07-26,10,93.0, 2024-07-26,Leo Hernández,"Raum ""Innenstadt""",1
2833,2, 2024-08-13,3,93.0, 2024-08-13,Leo Hernández,"Raum ""Schwabelweis""",1
2845,3, 2024-08-19,10,93.0, 2024-08-19,Leo Hernández,"Raum ""Innenstadt""",1
2934,1, 2024-09-09,10,93.0, 2024-09-09,Leo Hernández,"Raum ""Innenstadt""",1
2937,1, 2024-09-12,10,93.0, 2024-09-12,Leo Hernández,"Raum ""Innenstadt""",1
2961,4, 2024-09-10,1,93.0, 2024-09-10,Leo Hernández,"Raum ""Prüfening""",1
3035,3, 2024-09-26,10,93.0, 2024-09-26,Leo Hernández,"Raum ""Innenstadt""",1
3048,2, 2024-09-30,3,93.0, 2024-09-30,Leo Hernández,"Raum ""Schwabelweis""",1
3140,1, 2024-10-28,10,93.0, 2024-10-28,Leo Hernández,"Raum ""Innenstadt""",1
3244,2, 2024-11-21,4,93.0, 2024-11-21,Leo Hernández,"Raum ""Dechbetten""",1
3255,3, 2024-11-22,1,93.0, 2024-11-22,Leo Hernández,"Raum ""Prüfening""",1
3257,2, 2024-11-25,4,93.0, 2024-11-25,Leo Hernández,"Raum ""Dechbetten""",1
3340,1, 2024-12-09,5,93.0, 2024-12-09,Leo Hernández,"Raum ""Reinhausen""",1
3684,6, 2025-02-13,5,93.0, 2025-02-13,Leo Hernández,"Raum ""Reinhausen""",1
2442,2, 2024-05-27,3,92.0, 2024-05-27,Yara Hussein,"Raum ""Schwabelweis""",1
2506,2, 2024-06-11,3,92.0, 2024-06-11,Yara Hussein,"Raum ""Schwabelweis""",1
2556,5, 2024-06-19,5,92.0, 2024-06-19,Yara Hussein,"Raum ""Reinhausen""",1
2670,4, 2024-07-09,10,92.0, 2024-07-09,Yara Hussein,"Raum ""Innenstadt""",1
2707,3, 2024-08-01,10,92.0, 2024-08-01,Yara Hussein,"Raum ""Innenstadt""",1
2721,2, 2024-07-23,10,92.0, 2024-07-23,Yara Hussein,"Raum ""Innenstadt""",1
2828,3, 2024-08-13,10,92.0, 2024-08-13,Yara Hussein,"Raum ""Innenstadt""",1
3114,3, 2024-10-24,10,92.0, 2024-10-24,Yara Hussein,"Raum ""Innenstadt""",1
3374,4, 2024-12-17,1,92.0, 2024-12-17,Yara Hussein,"Raum ""Prüfening""",1
3397,2, 2025-01-07,4,92.0, 2025-01-07,Yara Hussein,"Raum ""Dechbetten""",1
3524,4, 2025-02-04,1,92.0, 2025-02-04,Yara Hussein,"Raum ""Prüfening""",1
3685,6, 2025-02-19,5,92.0, 2025-02-19,Yara Hussein,"Raum ""Reinhausen""",1
2290,3, 2024-05-13,4,91.0, 2024-05-13,Noah Schulz,"Raum ""Dechbetten""",1
2427,2, 2024-05-22,3,91.0, 2024-05-22,Noah Schulz,"Raum ""Schwabelweis""",1
2528,2, 2024-06-18,3,91.0, 2024-06-18,Noah Schulz,"Raum ""Schwabelweis""",1
2580,2, 2024-06-27,10,91.0, 2024-06-27,Noah Schulz,"Raum ""Innenstadt""",1
2638,2, 2024-07-09,10,91.0, 2024-07-09,Noah Schulz,"Raum ""Innenstadt""",1
2651,3, 2024-07-08,10,91.0, 2024-07-08,Noah Schulz,"Raum ""Innenstadt""",1
2701,3, 2024-07-16,1,91.0, 2024-07-16,Noah Schulz,"Raum ""Prüfening""",1
2722,2, 2024-07-25,10,91.0, 2024-07-25,Noah Schulz,"Raum ""Innenstadt""",1
2734,3, 2024-07-25,10,91.0, 2024-07-25,Noah Schulz,"Raum ""Innenstadt""",1
2825,2, 2024-08-12,10,91.0, 2024-08-12,Noah Schulz,"Raum ""Innenstadt""",1
3023,2, 2024-09-25,10,91.0, 2024-09-25,Noah Schulz,"Raum ""Innenstadt""",1
3373,4, 2024-12-16,1,91.0, 2024-12-16,Noah Schulz,"Raum ""Prüfening""",1
3391,4, 2025-01-09,1,91.0, 2025-01-09,Noah Schulz,"Raum ""Prüfening""",1
3516,3, 2025-01-21,1,91.0, 2025-01-21,Noah Schulz,"Raum ""Prüfening""",1
3596,1, 2025-02-03,12,91.0, 2025-02-03,Noah Schulz,"Raum ""Westenviertel""",1
3633,4, 2025-02-12,1,91.0, 2025-02-12,Noah Schulz,"Raum ""Prüfening""",1
3750,4, 2025-03-12,1,91.0, 2025-03-12,Noah Schulz,"Raum ""Prüfening""",1
3795,4, 2025-03-13,1,91.0, 2025-03-13,Noah Schulz,"Raum ""Prüfening""",1
2263,3, 2024-04-16,1,90.0, 2024-04-16,Maya Taylor,"Raum ""Prüfening""",1
2267,3, 2024-04-17,1,90.0, 2024-04-17,Maya Taylor,"Raum ""Prüfening""",1
2435,3, 2024-05-23,4,90.0, 2024-05-23,Maya Taylor,"Raum ""Dechbetten""",1
2467,2, 2024-06-04,3,90.0, 2024-06-04,Maya Taylor,"Raum ""Schwabelweis""",1
2633,4, 2024-07-04,10,90.0, 2024-07-04,Maya Taylor,"Raum ""Innenstadt""",1
2654,2, 2024-07-08,3,90.0, 2024-07-08,Maya Taylor,"Raum ""Schwabelweis""",1
2662,2, 2024-07-17,4,90.0, 2024-07-17,Maya Taylor,"Raum ""Dechbetten""",1
2717,4, 2024-07-17,1,90.0, 2024-07-17,Maya Taylor,"Raum ""Prüfening""",1
2728,3, 2024-07-22,10,90.0, 2024-07-22,Maya Taylor,"Raum ""Innenstadt""",1
2752,2, 2024-08-08,10,90.0, 2024-08-08,Maya Taylor,"Raum ""Innenstadt""",1
2756,2, 2024-07-30,3,90.0, 2024-07-30,Maya Taylor,"Raum ""Schwabelweis""",1
2758,3, 2024-07-30,10,90.0, 2024-07-30,Maya Taylor,"Raum ""Innenstadt""",1
2789,2, 2024-08-05,4,90.0, 2024-08-05,Maya Taylor,"Raum ""Dechbetten""",1
2827,3, 2024-08-12,10,90.0, 2024-08-12,Maya Taylor,"Raum ""Innenstadt""",1
2958,2, 2024-09-09,4,90.0, 2024-09-09,Maya Taylor,"Raum ""Dechbetten""",1
3085,4, 2024-10-30,1,90.0, 2024-10-30,Maya Taylor,"Raum ""Prüfening""",1
3086,3, 2024-10-16,1,90.0, 2024-10-16,Maya Taylor,"Raum ""Prüfening""",1
3161,4, 2024-11-07,1,90.0, 2024-11-07,Maya Taylor,"Raum ""Prüfening""",1
3725,2, 2025-02-25,4,90.0, 2025-02-25,Maya Taylor,"Raum ""Dechbetten""",1
3793,6, 2025-03-25,5,90.0, 2025-03-25,Maya Taylor,"Raum ""Reinhausen""",1
2286,2, 2024-04-23,4,89.0, 2024-04-23,Fatima Mohammed,"Raum ""Dechbetten""",1
2369,4, 2024-05-07,3,89.0, 2024-05-07,Fatima Mohammed,"Raum ""Schwabelweis""",1
2530,3, 2024-06-18,1,89.0, 2024-06-18,Fatima Mohammed,"Raum ""Prüfening""",1
2554,2, 2024-06-20,10,89.0, 2024-06-20,Fatima Mohammed,"Raum ""Innenstadt""",1
2688,3, 2024-07-16,10,89.0, 2024-07-16,Fatima Mohammed,"Raum ""Innenstadt""",1
2709,3, 2024-08-05,10,89.0, 2024-08-05,Fatima Mohammed,"Raum ""Innenstadt""",1
2711,3, 2024-08-07,10,89.0, 2024-08-07,Fatima Mohammed,"Raum ""Innenstadt""",1
2753,2, 2024-08-09,10,89.0, 2024-08-09,Fatima Mohammed,"Raum ""Innenstadt""",1
2856,3, 2024-08-22,1,89.0, 2024-08-22,Fatima Mohammed,"Raum ""Prüfening""",1
2889,2, 2024-09-02,3,89.0, 2024-09-02,Fatima Mohammed,"Raum ""Schwabelweis""",1
2962,2, 2024-09-11,10,89.0, 2024-09-11,Fatima Mohammed,"Raum ""Innenstadt""",1
3009,4, 2024-09-18,1,89.0, 2024-09-18,Fatima Mohammed,"Raum ""Prüfening""",1
3069,2, 2024-10-14,4,89.0, 2024-10-14,Fatima Mohammed,"Raum ""Dechbetten""",1
3390,3, 2025-01-08,10,89.0, 2025-01-08,Fatima Mohammed,"Raum ""Innenstadt""",1
3654,2, 2025-02-18,4,89.0, 2025-02-18,Fatima Mohammed,"Raum ""Dechbetten""",1
3728,6, 2025-03-03,5,89.0, 2025-03-03,Fatima Mohammed,"Raum ""Reinhausen""",1
2176,2, 2024-04-09,3,88.0, 2024-04-09,Aiden Berger,"Raum ""Schwabelweis""",1
2449,2, 2024-05-29,3,88.0, 2024-05-29,Aiden Berger,"Raum ""Schwabelweis""",1
2471,2, 2024-06-11,10,88.0, 2024-06-11,Aiden Berger,"Raum ""Innenstadt""",1
2564,4, 2024-06-24,3,88.0, 2024-06-24,Aiden Berger,"Raum ""Schwabelweis""",1
2698,2, 2024-07-16,4,88.0, 2024-07-16,Aiden Berger,"Raum ""Dechbetten""",1
2780,2, 2024-08-01,8,88.0, 2024-08-01,Aiden Berger,"Raum ""Galgenberg""",1
3081,6, 2024-10-17,4,88.0, 2024-10-17,Aiden Berger,"Raum ""Dechbetten""",1
3098,2, 2024-10-30,3,88.0, 2024-10-30,Aiden Berger,"Raum ""Schwabelweis""",1
3100,3, 2024-10-23,1,88.0, 2024-10-23,Aiden Berger,"Raum ""Prüfening""",1
3441,4, 2025-01-29,3,88.0, 2025-01-29,Aiden Berger,"Raum ""Schwabelweis""",1
3598,4, 2025-02-03,3,88.0, 2025-02-03,Aiden Berger,"Raum ""Schwabelweis""",1
3800,4, 2025-03-18,3,88.0, 2025-03-18,Aiden Berger,"Raum ""Schwabelweis""",1
2251,2, 2024-04-17,3,87.0, 2024-04-17,Elijah Morris,"Raum ""Schwabelweis""",1
2289,3, 2024-05-06,4,87.0, 2024-05-06,Elijah Morris,"Raum ""Dechbetten""",1
2484,3, 2024-06-05,4,87.0, 2024-06-05,Elijah Morris,"Raum ""Dechbetten""",1
2524,2, 2024-06-14,3,87.0, 2024-06-14,Elijah Morris,"Raum ""Schwabelweis""",1
2666,4, 2024-07-08,3,87.0, 2024-07-08,Elijah Morris,"Raum ""Schwabelweis""",1
2667,4, 2024-07-09,3,87.0, 2024-07-09,Elijah Morris,"Raum ""Schwabelweis""",1
2681,4, 2024-07-10,3,87.0, 2024-07-10,Elijah Morris,"Raum ""Schwabelweis""",1
2766,4, 2024-07-30,3,87.0, 2024-07-30,Elijah Morris,"Raum ""Schwabelweis""",1
2792,2, 2024-08-06,3,87.0, 2024-08-06,Elijah Morris,"Raum ""Schwabelweis""",1
2869,3, 2024-09-17,1,87.0, 2024-09-17,Elijah Morris,"Raum ""Prüfening""",1
2964,2, 2024-09-10,3,87.0, 2024-09-10,Elijah Morris,"Raum ""Schwabelweis""",1
3031,2, 2024-09-25,3,87.0, 2024-09-25,Elijah Morris,"Raum ""Schwabelweis""",1
3097,2, 2024-10-29,3,87.0, 2024-10-29,Elijah Morris,"Raum ""Schwabelweis""",1
3159,2, 2024-11-04,4,87.0, 2024-11-04,Elijah Morris,"Raum ""Dechbetten""",1
3198,2, 2024-11-13,4,87.0, 2024-11-13,Elijah Morris,"Raum ""Dechbetten""",1
3221,4, 2024-11-20,3,87.0, 2024-11-20,Elijah Morris,"Raum ""Schwabelweis""",1
3243,2, 2024-11-20,4,87.0, 2024-11-20,Elijah Morris,"Raum ""Dechbetten""",1
3729,4, 2025-03-04,1,87.0, 2025-03-04,Elijah Morris,"Raum ""Prüfening""",1
3794,4, 2025-03-26,1,87.0, 2025-03-26,Elijah Morris,"Raum ""Prüfening""",1
3809,4, 2025-03-27,3,87.0, 2025-03-27,Elijah Morris,"Raum ""Schwabelweis""",1
2182,1, 2024-04-04,1,86.0, 2024-04-04,Emma Lindström,"Raum ""Prüfening""",1
2279,2, 2024-04-18,4,86.0, 2024-04-18,Emma Lindström,"Raum ""Dechbetten""",1
2314,2, 2024-05-02,4,86.0, 2024-05-02,Emma Lindström,"Raum ""Dechbetten""",1
2393,2, 2024-05-16,3,86.0, 2024-05-16,Emma Lindström,"Raum ""Schwabelweis""",1
2755,2, 2024-07-29,4,86.0, 2024-07-29,Emma Lindström,"Raum ""Dechbetten""",1
2793,2, 2024-08-07,3,86.0, 2024-08-07,Emma Lindström,"Raum ""Schwabelweis""",1
2844,4, 2024-08-20,3,86.0, 2024-08-20,Emma Lindström,"Raum ""Schwabelweis""",1
2894,4, 2024-09-03,3,86.0, 2024-09-03,Emma Lindström,"Raum ""Schwabelweis""",1
3038,2, 2024-09-25,4,86.0, 2024-09-25,Emma Lindström,"Raum ""Dechbetten""",1
3051,2, 2024-10-02,4,86.0, 2024-10-02,Emma Lindström,"Raum ""Dechbetten""",1
3307,2, 2024-12-03,10,86.0, 2024-12-03,Emma Lindström,"Raum ""Innenstadt""",1
3471,2, 2025-01-14,4,86.0, 2025-01-14,Emma Lindström,"Raum ""Dechbetten""",1
3599,4, 2025-02-04,3,86.0, 2025-02-04,Emma Lindström,"Raum ""Schwabelweis""",1
3655,2, 2025-02-19,4,86.0, 2025-02-19,Emma Lindström,"Raum ""Dechbetten""",1
3710,4, 2025-02-21,3,86.0, 2025-02-21,Emma Lindström,"Raum ""Schwabelweis""",1
3803,2, 2025-03-18,4,86.0, 2025-03-18,Emma Lindström,"Raum ""Dechbetten""",1
2177,2, 2024-04-10,3,85.0, 2024-04-10,Hassan Karim,"Raum ""Schwabelweis""",1
2287,2, 2024-04-25,4,85.0, 2024-04-25,Hassan Karim,"Raum ""Dechbetten""",1
2679,2, 2024-07-11,3,85.0, 2024-07-11,Hassan Karim,"Raum ""Schwabelweis""",1
2736,2, 2024-07-23,4,85.0, 2024-07-23,Hassan Karim,"Raum ""Dechbetten""",1
2997,2, 2024-09-20,3,85.0, 2024-09-20,Hassan Karim,"Raum ""Schwabelweis""",1
3093,2, 2024-10-21,4,85.0, 2024-10-21,Hassan Karim,"Raum ""Dechbetten""",1
3519,2, 2025-01-28,4,85.0, 2025-01-28,Hassan Karim,"Raum ""Dechbetten""",1
2292,3, 2024-04-29,4,84.0, 2024-04-29,Alice Zhang,"Raum ""Dechbetten""",1
2376,2, 2024-05-14,3,84.0, 2024-05-14,Alice Zhang,"Raum ""Schwabelweis""",1
2767,4, 2024-07-31,3,84.0, 2024-07-31,Alice Zhang,"Raum ""Schwabelweis""",1
2816,2, 2024-08-16,3,84.0, 2024-08-16,Alice Zhang,"Raum ""Schwabelweis""",1
2843,4, 2024-08-19,3,84.0, 2024-08-19,Alice Zhang,"Raum ""Schwabelweis""",1
3178,4, 2024-11-05,3,84.0, 2024-11-05,Alice Zhang,"Raum ""Schwabelweis""",1
3179,4, 2024-11-06,3,84.0, 2024-11-06,Alice Zhang,"Raum ""Schwabelweis""",1
3600,4, 2025-02-11,3,84.0, 2025-02-11,Alice Zhang,"Raum ""Schwabelweis""",1
3683,4, 2025-02-14,3,84.0, 2025-02-14,Alice Zhang,"Raum ""Schwabelweis""",1
2054,1, 2024-03-06,4,83.0, 2024-03-06,Luca Esposito,"Raum ""Dechbetten""",1
2068,1, 2024-03-08,4,83.0, 2024-03-08,Luca Esposito,"Raum ""Dechbetten""",1
2098,1, 2024-03-18,4,83.0, 2024-03-18,Luca Esposito,"Raum ""Dechbetten""",1
2174,2, 2024-04-02,3,83.0, 2024-04-02,Luca Esposito,"Raum ""Schwabelweis""",1
2250,2, 2024-04-16,3,83.0, 2024-04-16,Luca Esposito,"Raum ""Schwabelweis""",1
2873,2, 2024-08-27,3,83.0, 2024-08-27,Luca Esposito,"Raum ""Schwabelweis""",1
2893,4, 2024-09-02,3,83.0, 2024-09-02,Luca Esposito,"Raum ""Schwabelweis""",1
2987,2, 2024-09-19,3,83.0, 2024-09-19,Luca Esposito,"Raum ""Schwabelweis""",1
3288,4, 2024-12-04,3,83.0, 2024-12-04,Luca Esposito,"Raum ""Schwabelweis""",1
3436,4, 2025-01-14,3,83.0, 2025-01-14,Luca Esposito,"Raum ""Schwabelweis""",1
3438,4, 2025-01-21,3,83.0, 2025-01-21,Luca Esposito,"Raum ""Schwabelweis""",1
3440,4, 2025-01-28,3,83.0, 2025-01-28,Luca Esposito,"Raum ""Schwabelweis""",1
2180,4, 2024-04-03,3,82.0, 2024-04-03,Maria Ivanova,"Raum ""Schwabelweis""",1
2304,2, 2024-04-30,3,82.0, 2024-04-30,Maria Ivanova,"Raum ""Schwabelweis""",1
2401,2, 2024-05-21,3,82.0, 2024-05-21,Maria Ivanova,"Raum ""Schwabelweis""",1
2965,2, 2024-09-12,3,82.0, 2024-09-12,Maria Ivanova,"Raum ""Schwabelweis""",1
3181,4, 2024-11-12,3,82.0, 2024-11-12,Maria Ivanova,"Raum ""Schwabelweis""",1
3264,4, 2024-11-26,3,82.0, 2024-11-26,Maria Ivanova,"Raum ""Schwabelweis""",1
3624,4, 2025-02-05,3,82.0, 2025-02-05,Maria Ivanova,"Raum ""Schwabelweis""",1
2102,1, 2024-03-22,4,81.0, 2024-03-22,Elias Costa,"Raum ""Dechbetten""",1
2447,4, 2024-05-28,3,81.0, 2024-05-28,Elias Costa,"Raum ""Schwabelweis""",1
2539,4, 2024-06-18,3,81.0, 2024-06-18,Elias Costa,"Raum ""Schwabelweis""",1
2669,4, 2024-07-17,3,81.0, 2024-07-17,Elias Costa,"Raum ""Schwabelweis""",1
2815,2, 2024-08-14,3,81.0, 2024-08-14,Elias Costa,"Raum ""Schwabelweis""",1
2874,2, 2024-08-28,3,81.0, 2024-08-28,Elias Costa,"Raum ""Schwabelweis""",1
3232,4, 2024-11-18,3,81.0, 2024-11-18,Elias Costa,"Raum ""Schwabelweis""",1
3435,4, 2025-01-07,3,81.0, 2025-01-07,Elias Costa,"Raum ""Schwabelweis""",1
3520,4, 2025-01-23,3,81.0, 2025-01-23,Elias Costa,"Raum ""Schwabelweis""",1
3711,4, 2025-02-28,3,81.0, 2025-02-28,Elias Costa,"Raum ""Schwabelweis""",1
2002,6, 2024-02-23,5,80.0, 2024-02-23,Hana Takagi,"Raum ""Reinhausen""",1
2005,6, 2024-02-28,5,80.0, 2024-02-28,Hana Takagi,"Raum ""Reinhausen""",1
2072,1, 2024-03-12,4,80.0, 2024-03-12,Hana Takagi,"Raum ""Dechbetten""",1
2081,6, 2024-03-08,5,80.0, 2024-03-08,Hana Takagi,"Raum ""Reinhausen""",1
2090,6, 2024-03-21,5,80.0, 2024-03-21,Hana Takagi,"Raum ""Reinhausen""",1
2100,1, 2024-03-20,4,80.0, 2024-03-20,Hana Takagi,"Raum ""Dechbetten""",1
2101,1, 2024-03-21,4,80.0, 2024-03-21,Hana Takagi,"Raum ""Dechbetten""",1
2178,2, 2024-04-11,3,80.0, 2024-04-11,Hana Takagi,"Raum ""Schwabelweis""",1
2352,2, 2024-05-07,3,80.0, 2024-05-07,Hana Takagi,"Raum ""Schwabelweis""",1
2353,2, 2024-05-08,3,80.0, 2024-05-08,Hana Takagi,"Raum ""Schwabelweis""",1
2446,4, 2024-05-27,3,80.0, 2024-05-27,Hana Takagi,"Raum ""Schwabelweis""",1
2493,6, 2024-06-27,5,80.0, 2024-06-27,Hana Takagi,"Raum ""Reinhausen""",1
2540,4, 2024-06-19,3,80.0, 2024-06-19,Hana Takagi,"Raum ""Schwabelweis""",1
2599,6, 2024-07-02,5,80.0, 2024-07-02,Hana Takagi,"Raum ""Reinhausen""",1
2613,6, 2024-07-22,5,80.0, 2024-07-22,Hana Takagi,"Raum ""Reinhausen""",1
2617,6, 2024-07-26,5,80.0, 2024-07-26,Hana Takagi,"Raum ""Reinhausen""",1
2911,6, 2024-09-05,5,80.0, 2024-09-05,Hana Takagi,"Raum ""Reinhausen""",1
2926,6, 2024-09-26,5,80.0, 2024-09-26,Hana Takagi,"Raum ""Reinhausen""",1
3005,2, 2024-09-17,3,80.0, 2024-09-17,Hana Takagi,"Raum ""Schwabelweis""",1
3119,6, 2024-10-30,5,80.0, 2024-10-30,Hana Takagi,"Raum ""Reinhausen""",1
3130,6, 2024-11-14,5,80.0, 2024-11-14,Hana Takagi,"Raum ""Reinhausen""",1
3136,6, 2024-11-22,5,80.0, 2024-11-22,Hana Takagi,"Raum ""Reinhausen""",1
3180,4, 2024-11-08,3,80.0, 2024-11-08,Hana Takagi,"Raum ""Schwabelweis""",1
3266,4, 2024-11-29,3,80.0, 2024-11-29,Hana Takagi,"Raum ""Schwabelweis""",1
3359,6, 2024-12-31,5,80.0, 2024-12-31,Hana Takagi,"Raum ""Reinhausen""",1
3417,6, 2025-01-09,5,80.0, 2025-01-09,Hana Takagi,"Raum ""Reinhausen""",1
3427,6, 2025-01-23,5,80.0, 2025-01-23,Hana Takagi,"Raum ""Reinhausen""",1
3431,6, 2025-01-29,5,80.0, 2025-01-29,Hana Takagi,"Raum ""Reinhausen""",1
3605,4, 2025-02-26,3,80.0, 2025-02-26,Hana Takagi,"Raum ""Schwabelweis""",1
3625,4, 2025-02-06,3,80.0, 2025-02-06,Hana Takagi,"Raum ""Schwabelweis""",1
3783,4, 2025-03-12,3,80.0, 2025-03-12,Hana Takagi,"Raum ""Schwabelweis""",1
1883,6, 2024-02-05,5,79.0, 2024-02-05,Oliver Jovanovic,"Raum ""Reinhausen""",1
2004,6, 2024-02-27,5,79.0, 2024-02-27,Oliver Jovanovic,"Raum ""Reinhausen""",1
2067,1, 2024-03-07,4,79.0, 2024-03-07,Oliver Jovanovic,"Raum ""Dechbetten""",1
2071,1, 2024-03-11,4,79.0, 2024-03-11,Oliver Jovanovic,"Raum ""Dechbetten""",1
2075,1, 2024-03-15,4,79.0, 2024-03-15,Oliver Jovanovic,"Raum ""Dechbetten""",1
2088,6, 2024-03-19,5,79.0, 2024-03-19,Oliver Jovanovic,"Raum ""Reinhausen""",1
2089,6, 2024-03-20,5,79.0, 2024-03-20,Oliver Jovanovic,"Raum ""Reinhausen""",1
